series_id,name,frequency,productid,activityid,iso,unit,data,country,lat,long,iso_2,label,lastValue,firstValue
INTL.47-34-AGO-TBTUUSDPP.A,"Energy consumption per GDP, Angola, Annual",A,47,34,AGO,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 1.24}, {'date': 599616000000, 'value': 1.2}, {'date': 631152000000, 'value': 1.32}, {'date': 662688000000, 'value': 1.37}, {'date': 694224000000, 'value': 1.48}, {'date': 725846400000, 'value': 1.909999999999999}, {'date': 757382400000, 'value': 1.84}, {'date': 788918400000, 'value': 1.72}, {'date': 820454400000, 'value': 1.45}, {'date': 852076800000, 'value': 1.52}, {'date': 883612800000, 'value': 1.31}, {'date': 915148800000, 'value': 1.429999999999999}, {'date': 946684800000, 'value': 1.629999999999999}, {'date': 978307200000, 'value': 1.689999999999999}, {'date': 1009843200000, 'value': 1.59}, {'date': 1041379200000, 'value': 1.71}, {'date': 1072915200000, 'value': 1.71}, {'date': 1104537600000, 'value': 1.26}, {'date': 1136073600000, 'value': 1.429999999999999}, {'date': 1167609600000, 'value': 1.439999999999999}, {'date': 1199145600000, 'value': 1.52}, {'date': 1230768000000, 'value': 1.71}, {'date': 1262304000000, 'value': 1.79}, {'date': 1293840000000, 'value': 1.81}, {'date': 1325376000000, 'value': 1.75}, {'date': 1356998400000, 'value': 1.86}, {'date': 1388534400000, 'value': 1.96}, {'date': 1420070400000, 'value': 2.029999999999999}, {'date': 1451606400000, 'value': 2.04}, {'date': 1483228800000, 'value': 1.889999999999999}]",Angola,-12.292288812615462,17.536979141675314,AO,Energy consumption per GDP,1.889999999999999,0.0
INTL.47-34-ALB-TBTUUSDPP.A,"Energy consumption per GDP, Albania, Annual",A,47,34,ALB,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 11.1}, {'date': 599616000000, 'value': 9.61}, {'date': 631152000000, 'value': 7.61}, {'date': 662688000000, 'value': 8.87}, {'date': 694224000000, 'value': 8.35}, {'date': 725846400000, 'value': 6.679999999999999}, {'date': 757382400000, 'value': 5.86}, {'date': 788918400000, 'value': 5.719999999999999}, {'date': 820454400000, 'value': 5.769999999999999}, {'date': 852076800000, 'value': 5.91}, {'date': 883612800000, 'value': 5.83}, {'date': 915148800000, 'value': 4.62}, {'date': 946684800000, 'value': 5.629999999999999}, {'date': 978307200000, 'value': 4.95}, {'date': 1009843200000, 'value': 5.139999999999999}, {'date': 1041379200000, 'value': 5.48}, {'date': 1072915200000, 'value': 5.49}, {'date': 1104537600000, 'value': 5.16}, {'date': 1136073600000, 'value': 4.61}, {'date': 1167609600000, 'value': 3.75}, {'date': 1199145600000, 'value': 3.81}, {'date': 1230768000000, 'value': 4.009999999999999}, {'date': 1262304000000, 'value': 4.309999999999999}, {'date': 1293840000000, 'value': 3.47}, {'date': 1325376000000, 'value': 3.37}, {'date': 1356998400000, 'value': 4.08}, {'date': 1388534400000, 'value': 3.66}, {'date': 1420070400000, 'value': 3.58}, {'date': 1451606400000, 'value': 3.7}, {'date': 1483228800000, 'value': 3.2}]",Albania,41.142382449923375,20.053633787147298,AL,Energy consumption per GDP,3.2,0.0
INTL.47-34-ARE-TBTUUSDPP.A,"Energy consumption per GDP, United Arab Emirates, Annual",A,47,34,ARE,TBTUUSDPP,"[{'date': 315532800000, 'value': 1.3}, {'date': 347155200000, 'value': 2.02}, {'date': 378691200000, 'value': 2.1}, {'date': 410227200000, 'value': 2.66}, {'date': 441763200000, 'value': 2.899999999999999}, {'date': 473385600000, 'value': 4.04}, {'date': 504921600000, 'value': 5.809999999999999}, {'date': 536457600000, 'value': 6.599999999999999}, {'date': 567993600000, 'value': 7.25}, {'date': 599616000000, 'value': 6.809999999999999}, {'date': 631152000000, 'value': 5.61}, {'date': 662688000000, 'value': 6.75}, {'date': 694224000000, 'value': 7.12}, {'date': 725846400000, 'value': 6.519999999999999}, {'date': 757382400000, 'value': 6.019999999999999}, {'date': 788918400000, 'value': 6.08}, {'date': 820454400000, 'value': 5.98}, {'date': 852076800000, 'value': 5.849999999999999}, {'date': 883612800000, 'value': 6.059999999999999}, {'date': 915148800000, 'value': 5.98}, {'date': 946684800000, 'value': 6.049999999999999}, {'date': 978307200000, 'value': 6.469999999999999}, {'date': 1009843200000, 'value': 6.599999999999999}, {'date': 1041379200000, 'value': 6.25}, {'date': 1072915200000, 'value': 6.03}, {'date': 1104537600000, 'value': 5.94}, {'date': 1136073600000, 'value': 5.719999999999999}, {'date': 1167609600000, 'value': 6.08}, {'date': 1199145600000, 'value': 6.809999999999999}, {'date': 1230768000000, 'value': 7.049999999999999}, {'date': 1262304000000, 'value': 7.19}, {'date': 1293840000000, 'value': 7.46}, {'date': 1325376000000, 'value': 7.059999999999999}, {'date': 1356998400000, 'value': 7.019999999999999}, {'date': 1388534400000, 'value': 6.849999999999999}, {'date': 1420070400000, 'value': 7.15}, {'date': 1451606400000, 'value': 7.04}, {'date': 1483228800000, 'value': 6.929999999999999}]",United Arab Emirates,23.908223450878445,54.303729932604604,AE,Energy consumption per GDP,6.929999999999999,1.3
INTL.47-34-ARG-TBTUUSDPP.A,"Energy consumption per GDP, Argentina, Annual",A,47,34,ARG,TBTUUSDPP,"[{'date': 315532800000, 'value': 3.609999999999999}, {'date': 347155200000, 'value': 3.71}, {'date': 378691200000, 'value': 4.019999999999999}, {'date': 410227200000, 'value': 3.919999999999999}, {'date': 441763200000, 'value': 4.11}, {'date': 473385600000, 'value': 4.24}, {'date': 504921600000, 'value': 4.24}, {'date': 536457600000, 'value': 4.24}, {'date': 567993600000, 'value': 4.349999999999999}, {'date': 599616000000, 'value': 4.62}, {'date': 631152000000, 'value': 4.559999999999999}, {'date': 662688000000, 'value': 4.32}, {'date': 694224000000, 'value': 4.089999999999999}, {'date': 725846400000, 'value': 4.21}, {'date': 757382400000, 'value': 4.03}, {'date': 788918400000, 'value': 4.28}, {'date': 820454400000, 'value': 4.2}, {'date': 852076800000, 'value': 3.99}, {'date': 883612800000, 'value': 4.019999999999999}, {'date': 915148800000, 'value': 4.139999999999999}, {'date': 946684800000, 'value': 4.519999999999999}, {'date': 978307200000, 'value': 4.639999999999999}, {'date': 1009843200000, 'value': 4.889999999999999}, {'date': 1041379200000, 'value': 4.879999999999999}, {'date': 1072915200000, 'value': 5.009999999999999}, {'date': 1104537600000, 'value': 4.83}, {'date': 1136073600000, 'value': 4.759999999999999}, {'date': 1167609600000, 'value': 4.44}, {'date': 1199145600000, 'value': 4.429999999999999}, {'date': 1230768000000, 'value': 4.599999999999999}, {'date': 1262304000000, 'value': 4.349999999999999}, {'date': 1293840000000, 'value': 4.28}, {'date': 1325376000000, 'value': 4.4}, {'date': 1356998400000, 'value': 4.36}, {'date': 1388534400000, 'value': 4.49}, {'date': 1420070400000, 'value': 4.41}, {'date': 1451606400000, 'value': 4.509999999999999}, {'date': 1483228800000, 'value': 4.349999999999999}]",Argentina,-35.38747534322375,-65.17827082307466,AR,Energy consumption per GDP,4.349999999999999,3.609999999999999
INTL.47-34-ARM-TBTUUSDPP.A,"Energy consumption per GDP, Armenia, Annual",A,47,34,ARM,TBTUUSDPP,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': 27.48}, {'date': 725846400000, 'value': 22.94}, {'date': 757382400000, 'value': 19.5}, {'date': 788918400000, 'value': 17.9}, {'date': 820454400000, 'value': 21.65}, {'date': 852076800000, 'value': 17.66}, {'date': 883612800000, 'value': 17.48}, {'date': 915148800000, 'value': 10.46}, {'date': 946684800000, 'value': 10.63}, {'date': 978307200000, 'value': 9.54}, {'date': 1009843200000, 'value': 7.94}, {'date': 1041379200000, 'value': 7.66}, {'date': 1072915200000, 'value': 7.19}, {'date': 1104537600000, 'value': 7.32}, {'date': 1136073600000, 'value': 6.45}, {'date': 1167609600000, 'value': 6.37}, {'date': 1199145600000, 'value': 5.75}, {'date': 1230768000000, 'value': 5.98}, {'date': 1262304000000, 'value': 6.519999999999999}, {'date': 1293840000000, 'value': 6.549999999999999}, {'date': 1325376000000, 'value': 6.48}, {'date': 1356998400000, 'value': 6.16}, {'date': 1388534400000, 'value': 6.059999999999999}, {'date': 1420070400000, 'value': 5.44}, {'date': 1451606400000, 'value': 5.469999999999999}, {'date': 1483228800000, 'value': 5.419999999999999}]",Armenia,40.28814751835478,44.9321167362255,AM,Energy consumption per GDP,5.419999999999999,0.0
INTL.47-34-ASM-TBTUUSDPP.A,"Energy consumption per GDP, American Samoa, Annual",A,47,34,ASM,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",American Samoa,-14.26106932539769,-170.40913057019458,AS,Energy consumption per GDP,0.0,0.0
INTL.47-34-ATA-TBTUUSDPP.A,"Energy consumption per GDP, Antarctica, Annual",A,47,34,ATA,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Antarctica,0,0,0,Energy consumption per GDP,0.0,0.0
INTL.47-34-ATG-TBTUUSDPP.A,"Energy consumption per GDP, Antigua and Barbuda, Annual",A,47,34,ATG,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 5.48}, {'date': 599616000000, 'value': 5.19}, {'date': 631152000000, 'value': 5.219999999999999}, {'date': 662688000000, 'value': 5.089999999999999}, {'date': 694224000000, 'value': 5.049999999999999}, {'date': 725846400000, 'value': 4.78}, {'date': 757382400000, 'value': 4.799999999999999}, {'date': 788918400000, 'value': 5.349999999999999}, {'date': 820454400000, 'value': 5.03}, {'date': 852076800000, 'value': 4.9}, {'date': 883612800000, 'value': 4.679999999999999}, {'date': 915148800000, 'value': 4.509999999999999}, {'date': 946684800000, 'value': 4.41}, {'date': 978307200000, 'value': 4.639999999999999}, {'date': 1009843200000, 'value': 4.919999999999999}, {'date': 1041379200000, 'value': 4.879999999999999}, {'date': 1072915200000, 'value': 4.79}, {'date': 1104537600000, 'value': 4.57}, {'date': 1136073600000, 'value': 4.169999999999999}, {'date': 1167609600000, 'value': 4}, {'date': 1199145600000, 'value': 4.099999999999999}, {'date': 1230768000000, 'value': 4.879999999999999}, {'date': 1262304000000, 'value': 5.089999999999999}, {'date': 1293840000000, 'value': 5.179999999999999}, {'date': 1325376000000, 'value': 5.15}, {'date': 1356998400000, 'value': 5.15}, {'date': 1388534400000, 'value': 5.03}, {'date': 1420070400000, 'value': 4.95}, {'date': 1451606400000, 'value': 4.759999999999999}, {'date': 1483228800000, 'value': 4.53}]",Antigua and Barbuda,17.282823743311052,-61.791527834777504,AG,Energy consumption per GDP,4.53,0.0
INTL.47-34-AUS-TBTUUSDPP.A,"Energy consumption per GDP, Australia, Annual",A,47,34,AUS,TBTUUSDPP,"[{'date': 315532800000, 'value': 7.2}, {'date': 347155200000, 'value': 7.08}, {'date': 378691200000, 'value': 7.379999999999999}, {'date': 410227200000, 'value': 7.23}, {'date': 441763200000, 'value': 7.089999999999999}, {'date': 473385600000, 'value': 7.059999999999999}, {'date': 504921600000, 'value': 7.049999999999999}, {'date': 536457600000, 'value': 6.95}, {'date': 567993600000, 'value': 6.919999999999999}, {'date': 599616000000, 'value': 6.98}, {'date': 631152000000, 'value': 7.04}, {'date': 662688000000, 'value': 7.049999999999999}, {'date': 694224000000, 'value': 7.009999999999999}, {'date': 725846400000, 'value': 6.919999999999999}, {'date': 757382400000, 'value': 6.71}, {'date': 788918400000, 'value': 6.719999999999999}, {'date': 820454400000, 'value': 6.74}, {'date': 852076800000, 'value': 6.61}, {'date': 883612800000, 'value': 6.54}, {'date': 915148800000, 'value': 6.419999999999999}, {'date': 946684800000, 'value': 6.28}, {'date': 978307200000, 'value': 6.29}, {'date': 1009843200000, 'value': 6.19}, {'date': 1041379200000, 'value': 6.08}, {'date': 1072915200000, 'value': 6.009999999999999}, {'date': 1104537600000, 'value': 5.99}, {'date': 1136073600000, 'value': 5.929999999999999}, {'date': 1167609600000, 'value': 5.919999999999999}, {'date': 1199145600000, 'value': 5.719999999999999}, {'date': 1230768000000, 'value': 5.74}, {'date': 1262304000000, 'value': 5.49}, {'date': 1293840000000, 'value': 5.419999999999999}, {'date': 1325376000000, 'value': 5.28}, {'date': 1356998400000, 'value': 5.179999999999999}, {'date': 1388534400000, 'value': 5.009999999999999}, {'date': 1420070400000, 'value': 4.99}, {'date': 1451606400000, 'value': 5}, {'date': 1483228800000, 'value': 5.009999999999999}]",Australia,-25.732383112597862,134.49111777299103,AU,Energy consumption per GDP,5.009999999999999,7.2
INTL.47-34-AUT-TBTUUSDPP.A,"Energy consumption per GDP, Austria, Annual",A,47,34,AUT,TBTUUSDPP,"[{'date': 315532800000, 'value': 5.509999999999999}, {'date': 347155200000, 'value': 5.46}, {'date': 378691200000, 'value': 5.12}, {'date': 410227200000, 'value': 5.009999999999999}, {'date': 441763200000, 'value': 5.129999999999999}, {'date': 473385600000, 'value': 5.129999999999999}, {'date': 504921600000, 'value': 4.929999999999999}, {'date': 536457600000, 'value': 4.629999999999999}, {'date': 567993600000, 'value': 4.78}, {'date': 599616000000, 'value': 4.65}, {'date': 631152000000, 'value': 4.599999999999999}, {'date': 662688000000, 'value': 4.69}, {'date': 694224000000, 'value': 4.5}, {'date': 725846400000, 'value': 4.549999999999999}, {'date': 757382400000, 'value': 4.419999999999999}, {'date': 788918400000, 'value': 4.49}, {'date': 820454400000, 'value': 4.61}, {'date': 852076800000, 'value': 4.509999999999999}, {'date': 883612800000, 'value': 4.419999999999999}, {'date': 915148800000, 'value': 4.33}, {'date': 946684800000, 'value': 4.139999999999999}, {'date': 978307200000, 'value': 4.29}, {'date': 1009843200000, 'value': 4.219999999999999}, {'date': 1041379200000, 'value': 4.259999999999999}, {'date': 1072915200000, 'value': 4.309999999999999}, {'date': 1104537600000, 'value': 4.37}, {'date': 1136073600000, 'value': 4.179999999999999}, {'date': 1167609600000, 'value': 3.96}, {'date': 1199145600000, 'value': 3.919999999999999}, {'date': 1230768000000, 'value': 3.879999999999999}, {'date': 1262304000000, 'value': 3.91}, {'date': 1293840000000, 'value': 3.62}, {'date': 1325376000000, 'value': 3.7}, {'date': 1356998400000, 'value': 3.71}, {'date': 1388534400000, 'value': 3.549999999999999}, {'date': 1420070400000, 'value': 3.52}, {'date': 1451606400000, 'value': 3.529999999999999}, {'date': 1483228800000, 'value': 3.49}]",Austria,47.58575716251996,14.13054447110413,AT,Energy consumption per GDP,3.49,5.509999999999999
INTL.47-34-AZE-TBTUUSDPP.A,"Energy consumption per GDP, Azerbaijan, Annual",A,47,34,AZE,TBTUUSDPP,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': 19.21}, {'date': 725846400000, 'value': 21.27}, {'date': 757382400000, 'value': 23.82}, {'date': 788918400000, 'value': 25.9}, {'date': 820454400000, 'value': 22.59}, {'date': 852076800000, 'value': 21.19}, {'date': 883612800000, 'value': 16.49}, {'date': 915148800000, 'value': 15.84}, {'date': 946684800000, 'value': 12.83}, {'date': 978307200000, 'value': 10.25}, {'date': 1009843200000, 'value': 11.19}, {'date': 1041379200000, 'value': 10.84}, {'date': 1072915200000, 'value': 10.94}, {'date': 1104537600000, 'value': 8.89}, {'date': 1136073600000, 'value': 6.7}, {'date': 1167609600000, 'value': 4.4}, {'date': 1199145600000, 'value': 4.259999999999999}, {'date': 1230768000000, 'value': 3.66}, {'date': 1262304000000, 'value': 3.759999999999999}, {'date': 1293840000000, 'value': 3.609999999999999}, {'date': 1325376000000, 'value': 3.839999999999999}, {'date': 1356998400000, 'value': 3.41}, {'date': 1388534400000, 'value': 3.419999999999999}, {'date': 1420070400000, 'value': 3.569999999999999}, {'date': 1451606400000, 'value': 3.62}, {'date': 1483228800000, 'value': 3.529999999999999}]",Azerbaijan,40.289179129892815,47.54254985336951,AZ,Energy consumption per GDP,3.529999999999999,0.0
INTL.47-34-BDI-TBTUUSDPP.A,"Energy consumption per GDP, Burundi, Annual",A,47,34,BDI,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0.92}, {'date': 599616000000, 'value': 1}, {'date': 631152000000, 'value': 1.02}, {'date': 662688000000, 'value': 1.08}, {'date': 694224000000, 'value': 0.9899999999999991}, {'date': 725846400000, 'value': 1.189999999999999}, {'date': 757382400000, 'value': 1.29}, {'date': 788918400000, 'value': 1.35}, {'date': 820454400000, 'value': 1.53}, {'date': 852076800000, 'value': 1.53}, {'date': 883612800000, 'value': 1.47}, {'date': 915148800000, 'value': 1.439999999999999}, {'date': 946684800000, 'value': 1.189999999999999}, {'date': 978307200000, 'value': 1}, {'date': 1009843200000, 'value': 0.92}, {'date': 1041379200000, 'value': 0.7299999999999991}, {'date': 1072915200000, 'value': 0.81}, {'date': 1104537600000, 'value': 0.68}, {'date': 1136073600000, 'value': 0.7399999999999991}, {'date': 1167609600000, 'value': 1.12}, {'date': 1199145600000, 'value': 0.7099999999999991}, {'date': 1230768000000, 'value': 0.6899999999999991}, {'date': 1262304000000, 'value': 0.75}, {'date': 1293840000000, 'value': 0.79}, {'date': 1325376000000, 'value': 0.7099999999999991}, {'date': 1356998400000, 'value': 0.75}, {'date': 1388534400000, 'value': 0.62}, {'date': 1420070400000, 'value': 0.9}, {'date': 1451606400000, 'value': 1.06}, {'date': 1483228800000, 'value': 0.68}]",Burundi,-3.35694363826289,29.875324952565997,BI,Energy consumption per GDP,0.68,0.0
INTL.47-34-BEL-TBTUUSDPP.A,"Energy consumption per GDP, Belgium, Annual",A,47,34,BEL,TBTUUSDPP,"[{'date': 315532800000, 'value': 8.27}, {'date': 347155200000, 'value': 7.769999999999999}, {'date': 378691200000, 'value': 7.23}, {'date': 410227200000, 'value': 7.059999999999999}, {'date': 441763200000, 'value': 7.07}, {'date': 473385600000, 'value': 7.21}, {'date': 504921600000, 'value': 7.36}, {'date': 536457600000, 'value': 7.41}, {'date': 567993600000, 'value': 7.269999999999999}, {'date': 599616000000, 'value': 7.059999999999999}, {'date': 631152000000, 'value': 7.03}, {'date': 662688000000, 'value': 7.16}, {'date': 694224000000, 'value': 7.07}, {'date': 725846400000, 'value': 7.009999999999999}, {'date': 757382400000, 'value': 7.23}, {'date': 788918400000, 'value': 7.11}, {'date': 820454400000, 'value': 7.429999999999999}, {'date': 852076800000, 'value': 7.19}, {'date': 883612800000, 'value': 7.219999999999999}, {'date': 915148800000, 'value': 6.919999999999999}, {'date': 946684800000, 'value': 6.83}, {'date': 978307200000, 'value': 6.74}, {'date': 1009843200000, 'value': 6.58}, {'date': 1041379200000, 'value': 6.719999999999999}, {'date': 1072915200000, 'value': 6.57}, {'date': 1104537600000, 'value': 6.36}, {'date': 1136073600000, 'value': 6.19}, {'date': 1167609600000, 'value': 5.99}, {'date': 1199145600000, 'value': 6.15}, {'date': 1230768000000, 'value': 5.73}, {'date': 1262304000000, 'value': 5.99}, {'date': 1293840000000, 'value': 5.5}, {'date': 1325376000000, 'value': 5.309999999999999}, {'date': 1356998400000, 'value': 5.44}, {'date': 1388534400000, 'value': 5}, {'date': 1420070400000, 'value': 4.96}, {'date': 1451606400000, 'value': 5.19}, {'date': 1483228800000, 'value': 5.12}]",Belgium,50.63754659361172,4.6396699631250655,BE,Energy consumption per GDP,5.12,8.27
INTL.47-34-BEN-TBTUUSDPP.A,"Energy consumption per GDP, Benin, Annual",A,47,34,BEN,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0.7399999999999991}, {'date': 599616000000, 'value': 0.78}, {'date': 631152000000, 'value': 0.8199999999999991}, {'date': 662688000000, 'value': 0.92}, {'date': 694224000000, 'value': 1}, {'date': 725846400000, 'value': 1.04}, {'date': 757382400000, 'value': 1.06}, {'date': 788918400000, 'value': 1.08}, {'date': 820454400000, 'value': 1.129999999999999}, {'date': 852076800000, 'value': 1.159999999999999}, {'date': 883612800000, 'value': 1.2}, {'date': 915148800000, 'value': 0.56}, {'date': 946684800000, 'value': 1.409999999999999}, {'date': 978307200000, 'value': 1.52}, {'date': 1009843200000, 'value': 1.669999999999999}, {'date': 1041379200000, 'value': 1.87}, {'date': 1072915200000, 'value': 1.889999999999999}, {'date': 1104537600000, 'value': 1.74}, {'date': 1136073600000, 'value': 2.29}, {'date': 1167609600000, 'value': 2.549999999999999}, {'date': 1199145600000, 'value': 2.49}, {'date': 1230768000000, 'value': 2.7}, {'date': 1262304000000, 'value': 3.029999999999999}, {'date': 1293840000000, 'value': 2.74}, {'date': 1325376000000, 'value': 2.49}, {'date': 1356998400000, 'value': 2.359999999999999}, {'date': 1388534400000, 'value': 2.35}, {'date': 1420070400000, 'value': 2.549999999999999}, {'date': 1451606400000, 'value': 3.069999999999999}, {'date': 1483228800000, 'value': 2.85}]",Benin,9.641906332528094,2.329212742016844,BJ,Energy consumption per GDP,2.85,0.0
INTL.47-34-BFA-TBTUUSDPP.A,"Energy consumption per GDP, Burkina Faso, Annual",A,47,34,BFA,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0.8499999999999991}, {'date': 599616000000, 'value': 0.7399999999999991}, {'date': 631152000000, 'value': 0.77}, {'date': 662688000000, 'value': 0.8199999999999991}, {'date': 694224000000, 'value': 0.8299999999999991}, {'date': 725846400000, 'value': 0.88}, {'date': 757382400000, 'value': 0.9699999999999991}, {'date': 788918400000, 'value': 0.9399999999999991}, {'date': 820454400000, 'value': 0.9}, {'date': 852076800000, 'value': 1.34}, {'date': 883612800000, 'value': 1.12}, {'date': 915148800000, 'value': 1.09}, {'date': 946684800000, 'value': 0.9699999999999991}, {'date': 978307200000, 'value': 1.01}, {'date': 1009843200000, 'value': 1.01}, {'date': 1041379200000, 'value': 1.04}, {'date': 1072915200000, 'value': 0.9}, {'date': 1104537600000, 'value': 0.88}, {'date': 1136073600000, 'value': 0.81}, {'date': 1167609600000, 'value': 1.11}, {'date': 1199145600000, 'value': 1.139999999999999}, {'date': 1230768000000, 'value': 1.04}, {'date': 1262304000000, 'value': 1.05}, {'date': 1293840000000, 'value': 1.12}, {'date': 1325376000000, 'value': 1.24}, {'date': 1356998400000, 'value': 1.409999999999999}, {'date': 1388534400000, 'value': 1.26}, {'date': 1420070400000, 'value': 1.54}, {'date': 1451606400000, 'value': 1.22}, {'date': 1483228800000, 'value': 1.26}]",Burkina Faso,12.269567787631544,-1.755150340000439,BF,Energy consumption per GDP,1.26,0.0
