series_id,name,frequency,productid,activityid,iso,unit,data,label,country,lastValue,firstValue,lat,long,iso_2,dependence,pop,GDP,TBtuUSD,MBtuPP,FF_dependence
INTL.4411-2-BDI-QBTU.A,"Total energy consumption from coal, Burundi, Annual",A,4411,2,BDI,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Burundi,0.0,0.0,-3.35694363826289,29.875324952565997,BI,0.0,10827,7.799999999999999,0.0,0.0,1.0
INTL.4411-2-BEL-QBTU.A,"Total energy consumption from coal, Belgium, Annual",A,4411,2,BEL,QBTU,"[{'date': 315532800000, 'value': 0.47599999999999903}, {'date': 347155200000, 'value': 0.47099999999999903}, {'date': 378691200000, 'value': 0.461}, {'date': 410227200000, 'value': 0.41799999999999904}, {'date': 441763200000, 'value': 0.464}, {'date': 473385600000, 'value': 0.438}, {'date': 504921600000, 'value': 0.392}, {'date': 536457600000, 'value': 0.402}, {'date': 567993600000, 'value': 0.41499999999999904}, {'date': 599616000000, 'value': 0.436}, {'date': 631152000000, 'value': 0.458}, {'date': 662688000000, 'value': 0.437}, {'date': 694224000000, 'value': 0.4}, {'date': 725846400000, 'value': 0.374}, {'date': 757382400000, 'value': 0.383}, {'date': 788918400000, 'value': 0.36599999999999905}, {'date': 820454400000, 'value': 0.35499999999999904}, {'date': 852076800000, 'value': 0.329}, {'date': 883612800000, 'value': 0.314}, {'date': 915148800000, 'value': 0.274}, {'date': 946684800000, 'value': 0.28999999999999904}, {'date': 978307200000, 'value': 0.274}, {'date': 1009843200000, 'value': 0.249}, {'date': 1041379200000, 'value': 0.232}, {'date': 1072915200000, 'value': 0.217}, {'date': 1104537600000, 'value': 0.20599999999999902}, {'date': 1136073600000, 'value': 0.199}, {'date': 1167609600000, 'value': 0.182}, {'date': 1199145600000, 'value': 0.16}, {'date': 1230768000000, 'value': 0.124}, {'date': 1262304000000, 'value': 0.154}, {'date': 1293840000000, 'value': 0.14399999999999902}, {'date': 1325376000000, 'value': 0.14399999999999902}, {'date': 1356998400000, 'value': 0.14}, {'date': 1388534400000, 'value': 0.126}, {'date': 1420070400000, 'value': 0.115}, {'date': 1451606400000, 'value': 0.10299999999999901}, {'date': 1483228800000, 'value': 0.099}]",Coal,Belgium,0.099,0.099,50.63754659361172,4.6396699631250655,BE,0.03724604966139956,11381,518.8,0.19082498072474946,8.698708373605132,0.9627539503386005
INTL.4411-2-BEN-QBTU.A,"Total energy consumption from coal, Benin, Annual",A,4411,2,BEN,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': '(s)'}, {'date': 1199145600000, 'value': '(s)'}, {'date': 1230768000000, 'value': '(s)'}, {'date': 1262304000000, 'value': '(s)'}, {'date': 1293840000000, 'value': '(s)'}, {'date': 1325376000000, 'value': '(s)'}, {'date': 1356998400000, 'value': '(s)'}, {'date': 1388534400000, 'value': 0.001}, {'date': 1420070400000, 'value': 0.001}, {'date': 1451606400000, 'value': 0.001}, {'date': 1483228800000, 'value': 0.002}]",Coal,Benin,0.002,0.002,9.641906332528094,2.329212742016844,BJ,0.02083333333333333,11175,33.6,0.05952380952380953,0.1789709172259508,0.9791666666666666
INTL.4411-2-BFA-QBTU.A,"Total energy consumption from coal, Burkina Faso, Annual",A,4411,2,BFA,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Burkina Faso,0.0,0.0,12.269567787631544,-1.755150340000439,BF,0.0,19193,39.1,0.0,0.0,1.0
INTL.4411-2-REU-QBTU.A,"Total energy consumption from coal, Reunion, Annual",A,4411,2,REU,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Reunion,0.0,0.0, , ,RE,0.0,876,23.5,0.0,0.0,1.0
INTL.4411-2-ROU-QBTU.A,"Total energy consumption from coal, Romania, Annual",A,4411,2,ROU,QBTU,"[{'date': 315532800000, 'value': 0.36599999999999905}, {'date': 347155200000, 'value': 0.37}, {'date': 378691200000, 'value': 0.375}, {'date': 410227200000, 'value': 0.47399999999999903}, {'date': 441763200000, 'value': 0.464}, {'date': 473385600000, 'value': 0.502}, {'date': 504921600000, 'value': 0.522}, {'date': 536457600000, 'value': 0.5769999999999991}, {'date': 567993600000, 'value': 0.66}, {'date': 599616000000, 'value': 0.636}, {'date': 631152000000, 'value': 0.47599999999999903}, {'date': 662688000000, 'value': 0.376}, {'date': 694224000000, 'value': 0.439}, {'date': 725846400000, 'value': 0.398}, {'date': 757382400000, 'value': 0.401}, {'date': 788918400000, 'value': 0.41799999999999904}, {'date': 820454400000, 'value': 0.41899999999999904}, {'date': 852076800000, 'value': 0.36599999999999905}, {'date': 883612800000, 'value': 0.30499999999999905}, {'date': 915148800000, 'value': 0.254}, {'date': 946684800000, 'value': 0.28499999999999903}, {'date': 978307200000, 'value': 0.30299999999999905}, {'date': 1009843200000, 'value': 0.319}, {'date': 1041379200000, 'value': 0.335}, {'date': 1072915200000, 'value': 0.323}, {'date': 1104537600000, 'value': 0.339}, {'date': 1136073600000, 'value': 0.377}, {'date': 1167609600000, 'value': 0.38}, {'date': 1199145600000, 'value': 0.35699999999999904}, {'date': 1230768000000, 'value': 0.28299999999999903}, {'date': 1262304000000, 'value': 0.26}, {'date': 1293840000000, 'value': 0.314}, {'date': 1325376000000, 'value': 0.28999999999999904}, {'date': 1356998400000, 'value': 0.22}, {'date': 1388534400000, 'value': 0.222}, {'date': 1420070400000, 'value': 0.227}, {'date': 1451606400000, 'value': 0.201}, {'date': 1483228800000, 'value': 0.216}]",Coal,Romania,0.21600000000000003,0.21600000000000003,45.85342929553257,24.973087805861738,RO,0.15319148936170224,19573,470.0,0.4595744680851064,11.035610279466612,0.8468085106382978
INTL.4411-2-RUS-QBTU.A,"Total energy consumption from coal, Russia, Annual",A,4411,2,RUS,QBTU,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': 7.349999999999999}, {'date': 725846400000, 'value': 6.416999999999999}, {'date': 757382400000, 'value': 5.71}, {'date': 788918400000, 'value': 5.623999999999999}, {'date': 820454400000, 'value': 5.549}, {'date': 852076800000, 'value': 5.198}, {'date': 883612800000, 'value': 4.886}, {'date': 915148800000, 'value': 5.099999999999999}, {'date': 946684800000, 'value': 5.278999999999999}, {'date': 978307200000, 'value': 5.253999999999999}, {'date': 1009843200000, 'value': 5.125}, {'date': 1041379200000, 'value': 5.149}, {'date': 1072915200000, 'value': 4.956}, {'date': 1104537600000, 'value': 4.902999999999999}, {'date': 1136073600000, 'value': 4.964999999999999}, {'date': 1167609600000, 'value': 4.783999999999999}, {'date': 1199145600000, 'value': 5.177999999999999}, {'date': 1230768000000, 'value': 4.546}, {'date': 1262304000000, 'value': 4.751999999999999}, {'date': 1293840000000, 'value': 4.934}, {'date': 1325376000000, 'value': 5.150999999999999}, {'date': 1356998400000, 'value': 4.581}, {'date': 1388534400000, 'value': 4.439}, {'date': 1420070400000, 'value': 4.998999999999999}, {'date': 1451606400000, 'value': 4.751}, {'date': 1483228800000, 'value': 4.932}]",Coal,Russia,4.9319999999999995,4.9319999999999995,61.984341737532795,96.69345576745683,RU,0.15021929824561406,145518,3934.8,1.253430924062214,33.89271430338515,0.8497807017543859
INTL.4413-2-GTM-QBTU.A,"Total energy consumption from natural gas, Guatemala, Annual",A,4413,2,GTM,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,Guatemala,0.0,0.0,15.695979445917487,-90.35971327323468,GT,0.0,16915,133.4,0.0,0.0,1.0
INTL.4413-2-GUF-QBTU.A,"Total energy consumption from natural gas, French Guiana, Annual",A,4413,2,GUF,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,French Guiana,0.0,0.0, , ,GF,0.0,0,0.0,0.0,0.0,1.0
INTL.4413-2-GUM-QBTU.A,"Total energy consumption from natural gas, Guam, Annual",A,4413,2,GUM,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,Guam,0.0,0.0,13.443095421950012,144.77077362817843,GU,0.0,0,0.0,0.0,0.0,1.0
INTL.4413-2-GUY-QBTU.A,"Total energy consumption from natural gas, Guyana, Annual",A,4413,2,GUY,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,Guyana,0.0,0.0,4.793851627975002,-58.980136494365546,GY,0.0,775,6.099999999999999,0.0,0.0,1.0
INTL.4413-2-HKG-QBTU.A,"Total energy consumption from natural gas, Hong Kong, Annual",A,4413,2,HKG,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0.014}, {'date': 662688000000, 'value': 0.014999999999999002}, {'date': 694224000000, 'value': 0.017}, {'date': 725846400000, 'value': 0.017999999999999003}, {'date': 757382400000, 'value': 0.02}, {'date': 788918400000, 'value': 0.021}, {'date': 820454400000, 'value': 0.069}, {'date': 852076800000, 'value': 0.109}, {'date': 883612800000, 'value': 0.101}, {'date': 915148800000, 'value': 0.112}, {'date': 946684800000, 'value': 0.1}, {'date': 978307200000, 'value': 0.101}, {'date': 1009843200000, 'value': 0.096}, {'date': 1041379200000, 'value': 0.07099999999999901}, {'date': 1072915200000, 'value': 0.09299999999999901}, {'date': 1104537600000, 'value': 0.114}, {'date': 1136073600000, 'value': 0.111}, {'date': 1167609600000, 'value': 0.099}, {'date': 1199145600000, 'value': 0.124}, {'date': 1230768000000, 'value': 0.11899999999999901}, {'date': 1262304000000, 'value': 0.14899999999999902}, {'date': 1293840000000, 'value': 0.11799999999999901}, {'date': 1325376000000, 'value': 0.107}, {'date': 1356998400000, 'value': 0.101}, {'date': 1388534400000, 'value': 0.097}, {'date': 1420070400000, 'value': 0.12}, {'date': 1451606400000, 'value': 0.125}, {'date': 1483228800000, 'value': 0.125}]",Natural gas,Hong Kong,0.125,0.125,22.384067711407614,114.13130373296784,HK,0.094553706505295,7315,442.4,0.2825497287522604,17.088174982911823,0.905446293494705
INTL.4413-2-HND-QBTU.A,"Total energy consumption from natural gas, Honduras, Annual",A,4413,2,HND,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,Honduras,0.0,0.0,14.82078176764556,-86.62542075755842,HN,0.0,9429,45.0,0.0,0.0,1.0
INTL.4413-2-HRV-QBTU.A,"Total energy consumption from natural gas, Croatia, Annual",A,4413,2,HRV,QBTU,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': 0.101}, {'date': 725846400000, 'value': 0.109}, {'date': 757382400000, 'value': 0.095}, {'date': 788918400000, 'value': 0.08599999999999901}, {'date': 820454400000, 'value': 0.09199999999999901}, {'date': 852076800000, 'value': 0.10400000000000001}, {'date': 883612800000, 'value': 0.099}, {'date': 915148800000, 'value': 0.098}, {'date': 946684800000, 'value': 0.10199999999999901}, {'date': 978307200000, 'value': 0.105}, {'date': 1009843200000, 'value': 0.097}, {'date': 1041379200000, 'value': 0.113}, {'date': 1072915200000, 'value': 0.10199999999999901}, {'date': 1104537600000, 'value': 0.099}, {'date': 1136073600000, 'value': 0.101}, {'date': 1167609600000, 'value': 0.10299999999999901}, {'date': 1199145600000, 'value': 0.11}, {'date': 1230768000000, 'value': 0.099}, {'date': 1262304000000, 'value': 0.105}, {'date': 1293840000000, 'value': 0.09099999999999901}, {'date': 1325376000000, 'value': 0.106}, {'date': 1356998400000, 'value': 0.09099999999999901}, {'date': 1388534400000, 'value': 0.07399999999999901}, {'date': 1420070400000, 'value': 0.07599999999999901}, {'date': 1451606400000, 'value': 0.081}, {'date': 1483228800000, 'value': 0.095}]",Natural gas,Croatia,0.095,0.095,45.068427074414224,16.39783200540912,HR,0.2714285714285722,4124,99.4,0.9557344064386316,23.035887487875854,0.7285714285714278
INTL.4413-2-HTI-QBTU.A,"Total energy consumption from natural gas, Haiti, Annual",A,4413,2,HTI,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Natural gas,Haiti,0.0,0.0,18.93845260750207,-72.69038570214842,HT,0.0,10982,19.4,0.0,0.0,1.0
